uid,datetime,latitude,longitude,date,time,day_of_week,month,year
1722,2018-05-09 10:28:24,-1.26058993504824,36.7185158632065,2018-05-09,10:28:24,Wednesday,May,2018
1723,2018-05-09 10:56:54,-1.2112058499307599,36.8746188770605,2018-05-09,10:56:54,Wednesday,May,2018
1724,2018-05-09 13:08:24,-1.33167731036268,36.8878734032309,2018-05-09,13:08:24,Wednesday,May,2018
1725,2018-05-09 13:27:54,-1.2798616108718301,36.8251532526025,2018-05-09,13:27:54,Wednesday,May,2018
1726,2018-05-09 14:01:24,-1.26058993504824,36.7185158632065,2018-05-09,14:01:24,Wednesday,May,2018
1727,2018-05-09 14:25:54,-1.32385994649529,36.799294920465705,2018-05-09,14:25:54,Wednesday,May,2018
1728,2018-05-09 14:41:54,-1.26058993504824,36.7185158632065,2018-05-09,14:41:54,Wednesday,May,2018
1729,2018-05-09 14:51:24,-1.32559992705075,36.7944915304479,2018-05-09,14:51:24,Wednesday,May,2018
1730,2018-05-09 14:51:54,-1.32559992705075,36.7944915304479,2018-05-09,14:51:54,Wednesday,May,2018
1731,2018-05-09 16:16:24,-1.32540219602396,36.8481301588456,2018-05-09,16:16:24,Wednesday,May,2018
1732,2018-05-09 16:20:54,-1.33139815369328,36.8885547604,2018-05-09,16:20:54,Wednesday,May,2018
1733,2018-05-09 16:21:54,-1.3253865103345002,36.8481390031765,2018-05-09,16:21:54,Wednesday,May,2018
1734,2018-05-09 16:39:24,-1.32746659850345,36.8521909850858,2018-05-09,16:39:24,Wednesday,May,2018
1735,2018-05-09 18:15:54,-1.2624413357035802,36.7271194777012,2018-05-09,18:15:54,Wednesday,May,2018
1736,2018-05-09 18:52:54,-1.20223411101595,36.838387003414795,2018-05-09,18:52:54,Wednesday,May,2018
1737,2018-05-09 18:53:24,-1.20223411101595,36.838387003414795,2018-05-09,18:53:24,Wednesday,May,2018
1738,2018-05-09 19:53:54,-1.26744143487214,36.83551840231209,2018-05-09,19:53:54,Wednesday,May,2018
1739,2018-05-09 21:13:54,-1.2262090019463001,36.9160473272924,2018-05-09,21:13:54,Wednesday,May,2018
1740,2018-05-09 21:14:24,-1.2262090019463001,36.9160473272924,2018-05-09,21:14:24,Wednesday,May,2018
1741,2018-05-10 08:12:54,-1.4311140649083602,36.9636328215386,2018-05-10,08:12:54,Thursday,May,2018
1742,2018-05-10 09:15:54,-1.3276560106387199,36.691223003299996,2018-05-10,09:15:54,Thursday,May,2018
1743,2018-05-10 10:01:24,-1.4311140649083602,36.9636328215386,2018-05-10,10:01:24,Thursday,May,2018
1744,2018-05-10 10:02:24,-1.4354819474804,36.9722119352453,2018-05-10,10:02:24,Thursday,May,2018
1745,2018-05-10 10:43:24,-1.4311140649083602,36.9636328215386,2018-05-10,10:43:24,Thursday,May,2018
1746,2018-05-10 10:46:54,-1.29099351062532,36.828092303302995,2018-05-10,10:46:54,Thursday,May,2018
1747,2018-05-10 11:25:24,-1.4354875096789097,36.971966502737104,2018-05-10,11:25:24,Thursday,May,2018
1748,2018-05-10 13:05:54,-1.37117389028486,36.919087002443106,2018-05-10,13:05:54,Thursday,May,2018
1749,2018-05-10 13:36:24,-1.25908001094157,36.7780300032778,2018-05-10,13:36:24,Thursday,May,2018
1750,2018-05-10 15:06:54,-1.48313562213472,37.0482844716554,2018-05-10,15:06:54,Thursday,May,2018
1751,2018-05-10 15:23:24,-1.28238731036264,36.7898967035239,2018-05-10,15:23:24,Thursday,May,2018
1752,2018-05-10 15:49:54,-1.48313562213472,37.0482844716554,2018-05-10,15:49:54,Thursday,May,2018
1753,2018-05-10 16:02:24,-1.38968051003861,36.93583200314,2018-05-10,16:02:24,Thursday,May,2018
1754,2018-05-10 16:06:54,-1.39570413032209,36.9408923366008,2018-05-10,16:06:54,Thursday,May,2018
1755,2018-05-10 16:43:54,-1.3429836761479899,36.7666776793119,2018-05-10,16:43:54,Thursday,May,2018
1756,2018-05-10 16:44:24,-1.3429836761479899,36.7666776793119,2018-05-10,16:44:24,Thursday,May,2018
1757,2018-05-10 17:43:24,-1.42015397803976,36.9540057070732,2018-05-10,17:43:24,Thursday,May,2018
1758,2018-05-10 18:25:54,-1.27824261069195,36.82145120332171,2018-05-10,18:25:54,Thursday,May,2018
1759,2018-05-10 19:30:54,-1.20361355039397,36.9173289010703,2018-05-10,19:30:54,Thursday,May,2018
1760,2018-05-10 20:02:24,-1.20361355039397,36.9173289010703,2018-05-10,20:02:24,Thursday,May,2018
1761,2018-05-10 20:41:24,-1.30791722197195,36.81942218804829,2018-05-10,20:41:24,Thursday,May,2018
1762,2018-05-10 21:36:54,-1.2067800110659699,36.784640003426105,2018-05-10,21:36:54,Thursday,May,2018
1763,2018-05-10 21:42:54,-1.33583299383184,36.77677045900921,2018-05-10,21:42:54,Thursday,May,2018
1764,2018-05-10 22:11:54,-1.48313562213472,37.0482844716554,2018-05-10,22:11:54,Thursday,May,2018
1765,2018-05-11 06:13:24,-1.3298706272473302,36.8557900831397,2018-05-11,06:13:24,Friday,May,2018
1766,2018-05-11 08:10:54,-1.29914280926961,36.8067951518385,2018-05-11,08:10:54,Friday,May,2018
1767,2018-05-11 08:48:24,-1.24478301088143,36.866854236923,2018-05-11,08:48:24,Friday,May,2018
1768,2018-05-11 09:23:24,-1.28492051056349,36.8960417032888,2018-05-11,09:23:24,Friday,May,2018
1769,2018-05-11 10:21:54,-1.24887441077013,36.86346190334621,2018-05-11,10:21:54,Friday,May,2018
1770,2018-05-11 16:43:24,-1.2037443307379099,36.917527483384,2018-05-11,16:43:24,Friday,May,2018
1771,2018-05-11 16:43:54,-1.2037443307379099,36.917527483384,2018-05-11,16:43:54,Friday,May,2018
1772,2018-05-11 17:42:24,-1.19729111092265,36.92622560339289,2018-05-11,17:42:24,Friday,May,2018
1773,2018-05-11 17:57:24,-1.23928341092198,36.781310803385104,2018-05-11,17:57:24,Friday,May,2018
1774,2018-05-11 18:11:24,-1.20160175138436,36.9190524079466,2018-05-11,18:11:24,Friday,May,2018
1775,2018-05-11 19:12:24,-1.2463903607700801,36.87998775334521,2018-05-11,19:12:24,Friday,May,2018
1776,2018-05-11 19:55:24,-1.3453435985574902,36.902495695366895,2018-05-11,19:55:24,Friday,May,2018
1777,2018-05-11 19:56:24,-1.3453435985574902,36.902495695366895,2018-05-11,19:56:24,Friday,May,2018
1779,2018-05-11 21:37:54,-1.31075901057298,36.7997843032866,2018-05-11,21:37:54,Friday,May,2018
1780,2018-05-11 21:49:54,-1.32993671085357,36.87100697240471,2018-05-11,21:49:54,Friday,May,2018
1781,2018-05-11 21:49:54,-1.22888321108489,36.6933650034268,2018-05-11,21:49:54,Friday,May,2018
1782,2018-05-12 09:47:24,-1.14924411109529,36.9620097034438,2018-05-12,09:47:24,Saturday,May,2018
1784,2018-05-12 10:00:24,-1.1329956559088898,36.9744776031982,2018-05-12,10:00:24,Saturday,May,2018
1785,2018-05-12 10:15:24,-1.11720711118115,37.00827840347071,2018-05-12,10:15:24,Saturday,May,2018
1786,2018-05-12 10:15:54,-1.11720711118115,37.00827840347071,2018-05-12,10:15:54,Saturday,May,2018
1787,2018-05-12 10:17:24,-1.13136671115066,36.982167803460605,2018-05-12,10:17:24,Saturday,May,2018
1789,2018-05-12 10:54:54,-1.2159670108315301,36.9306224033671,2018-05-12,10:54:54,Saturday,May,2018
1790,2018-05-12 12:42:24,-1.11720711118115,37.00827840347071,2018-05-12,12:42:24,Saturday,May,2018
1791,2018-05-12 13:09:54,-1.32299165038734,36.8989878132385,2018-05-12,13:09:54,Saturday,May,2018
1793,2018-05-12 16:51:54,-1.11802464119581,37.0098691971455,2018-05-12,16:51:54,Saturday,May,2018
1794,2018-05-12 17:34:24,-1.29759102337058,36.8050194299469,2018-05-12,17:34:24,Saturday,May,2018
1795,2018-05-12 17:41:54,-1.2864307108601,36.6865115033698,2018-05-12,17:41:54,Saturday,May,2018
1798,2018-05-13 00:43:54,-1.31658533647308,36.833825221504796,2018-05-13,00:43:54,Sunday,May,2018
1799,2018-05-13 04:59:24,-1.2257561108727801,36.8849726032901,2018-05-13,04:59:24,Sunday,May,2018
1800,2018-05-13 05:20:54,-1.2257561108727801,36.8849726032901,2018-05-13,05:20:54,Sunday,May,2018
1801,2018-05-13 06:05:24,-1.22599478564118,36.8840661235797,2018-05-13,06:05:24,Sunday,May,2018
1802,2018-05-13 06:05:54,-1.2256985226448798,36.884987722754005,2018-05-13,06:05:54,Sunday,May,2018
1803,2018-05-13 07:07:54,-1.22599478564118,36.8840661235797,2018-05-13,07:07:54,Sunday,May,2018
1804,2018-05-13 07:07:54,-1.22572351346483,36.8849485172725,2018-05-13,07:07:54,Sunday,May,2018
1805,2018-05-13 11:34:24,-1.28485791065965,36.8231574033126,2018-05-13,11:34:24,Sunday,May,2018
1806,2018-05-13 13:14:24,-1.19609651092931,36.9252506033947,2018-05-13,13:14:24,Sunday,May,2018
1807,2018-05-13 16:01:24,-1.23374626121378,36.8731383538059,2018-05-13,16:01:24,Sunday,May,2018
1808,2018-05-13 21:36:54,-1.2355213842030601,36.8727336649102,2018-05-13,21:36:54,Sunday,May,2018
1809,2018-05-14 06:22:54,-1.32299165038734,36.8989878132385,2018-05-14,06:22:54,Monday,May,2018
1810,2018-05-14 06:46:24,-1.26261808449677,36.7185235021257,2018-05-14,06:46:24,Monday,May,2018
1811,2018-05-14 06:48:54,-1.26261808449677,36.7185235021257,2018-05-14,06:48:54,Monday,May,2018
1812,2018-05-14 07:09:24,-1.21756991009011,36.8551574604583,2018-05-14,07:09:24,Monday,May,2018
1813,2018-05-14 08:33:54,-1.2838938106638502,36.823303103313705,2018-05-14,08:33:54,Monday,May,2018
1814,2018-05-14 08:34:24,-1.2838938106638502,36.823303103313705,2018-05-14,08:34:24,Monday,May,2018
1816,2018-05-14 08:57:24,-1.2559272384129199,36.6954911034031,2018-05-14,08:57:24,Monday,May,2018
1817,2018-05-14 09:01:54,-1.3107593053357098,36.7246654316555,2018-05-14,09:01:54,Monday,May,2018
1818,2018-05-14 11:42:24,-1.30005060388468,36.78180883977871,2018-05-14,11:42:24,Monday,May,2018
1820,2018-05-15 07:39:24,-1.2882200106336001,36.8313420033056,2018-05-15,07:39:24,Tuesday,May,2018
1821,2018-05-15 16:11:24,-1.3646631184616398,36.911642058838396,2018-05-15,16:11:24,Tuesday,May,2018
1825,2018-05-15 20:50:24,-1.11780826117638,37.00895955346989,2018-05-15,20:50:24,Tuesday,May,2018
1826,2018-05-16 06:32:24,-1.32375094669638,36.7979303498989,2018-05-16,06:32:24,Wednesday,May,2018
1827,2018-05-16 07:05:24,-1.32540219602396,36.8481301588456,2018-05-16,07:05:24,Wednesday,May,2018
1828,2018-05-16 07:09:24,-1.3253865103345002,36.8481390031765,2018-05-16,07:09:24,Wednesday,May,2018
1829,2018-05-16 07:35:54,-1.28238731036264,36.7898967035239,2018-05-16,07:35:54,Wednesday,May,2018
1830,2018-05-16 07:35:54,-1.3793460100722599,36.927907003158396,2018-05-16,07:35:54,Wednesday,May,2018
1832,2018-05-16 12:58:54,-1.19279947702144,36.747435568483,2018-05-16,12:58:54,Wednesday,May,2018
1833,2018-05-16 13:42:24,-1.29835777705315,36.8864014706279,2018-05-16,13:42:24,Wednesday,May,2018
1834,2018-05-16 15:10:24,-1.27508676096317,36.8236817033716,2018-05-16,15:10:24,Wednesday,May,2018
1835,2018-05-16 15:11:24,-1.32433501038079,36.8993600032366,2018-05-16,15:11:24,Wednesday,May,2018
1836,2018-05-16 15:19:24,-1.3042342150021002,36.8273821391271,2018-05-16,15:19:24,Wednesday,May,2018
1837,2018-05-16 18:19:54,-1.2200862230999499,36.89128172814689,2018-05-16,18:19:54,Wednesday,May,2018
1838,2018-05-16 21:55:54,-1.30659351069052,36.7384770033044,2018-05-16,21:55:54,Wednesday,May,2018
1839,2018-05-17 06:47:54,-1.24837761100935,36.683180203404795,2018-05-17,06:47:54,Thursday,May,2018
1840,2018-05-17 07:04:54,-1.3952782772675498,36.763477334301896,2018-05-17,07:04:54,Thursday,May,2018
1841,2018-05-17 07:24:24,-1.25533001096377,36.6937600033924,2018-05-17,07:24:24,Thursday,May,2018
1842,2018-05-17 07:28:54,-1.25817973254447,36.701920208008,2018-05-17,07:28:54,Thursday,May,2018
1843,2018-05-17 07:31:24,-1.2559272384129199,36.6954911034031,2018-05-17,07:31:24,Thursday,May,2018
1844,2018-05-17 08:04:24,-1.25533001096377,36.6937600033924,2018-05-17,08:04:24,Thursday,May,2018
1845,2018-05-17 08:05:24,-1.25590141063773,36.69550015789829,2018-05-17,08:05:24,Thursday,May,2018
1846,2018-05-17 08:14:24,-1.25590141063773,36.69550015789829,2018-05-17,08:14:24,Thursday,May,2018
1847,2018-05-17 08:14:24,-1.25533001096377,36.6937600033924,2018-05-17,08:14:24,Thursday,May,2018
1848,2018-05-17 08:14:54,-1.25533001096377,36.6937600033924,2018-05-17,08:14:54,Thursday,May,2018
1849,2018-05-17 08:30:24,-1.25590141063773,36.69550015789829,2018-05-17,08:30:24,Thursday,May,2018
1850,2018-05-17 08:41:24,-1.25590141063773,36.69550015789829,2018-05-17,08:41:24,Thursday,May,2018
1851,2018-05-17 08:49:54,-1.2559272384129199,36.6954911034031,2018-05-17,08:49:54,Thursday,May,2018
1852,2018-05-17 09:13:54,-1.2559272384129199,36.6954911034031,2018-05-17,09:13:54,Thursday,May,2018
1853,2018-05-17 09:17:24,-1.3154025152551299,36.83156518163521,2018-05-17,09:17:24,Thursday,May,2018
1854,2018-05-17 09:17:54,-1.3154025152551299,36.83156518163521,2018-05-17,09:17:54,Thursday,May,2018
1855,2018-05-17 09:29:54,-1.25590141063773,36.69550015789829,2018-05-17,09:29:54,Thursday,May,2018
1856,2018-05-17 09:39:24,-1.2649850107763898,36.8029990033448,2018-05-17,09:39:24,Thursday,May,2018
1857,2018-05-17 10:30:54,-1.2559272384129199,36.6954911034031,2018-05-17,10:30:54,Thursday,May,2018
1858,2018-05-17 10:36:54,-1.26433113609309,36.7469843524426,2018-05-17,10:36:54,Thursday,May,2018
1859,2018-05-17 12:04:54,-1.25908696095569,36.7780320708711,2018-05-17,12:04:54,Thursday,May,2018
1860,2018-05-17 15:15:54,-1.24718001104322,36.66150640341321,2018-05-17,15:15:54,Thursday,May,2018
1861,2018-05-17 15:19:54,-1.3641376101854599,36.9121154031781,2018-05-17,15:19:54,Thursday,May,2018
1862,2018-05-17 16:21:24,-1.28188821067123,36.824574803316004,2018-05-17,16:21:24,Thursday,May,2018
1865,2018-05-17 17:20:54,-1.3646631184616398,36.911642058838396,2018-05-17,17:20:54,Thursday,May,2018
1866,2018-05-17 19:06:24,-1.30360101056916,36.827346003287,2018-05-17,19:06:24,Thursday,May,2018
1867,2018-05-17 19:08:24,-1.30360101056916,36.827346003287,2018-05-17,19:08:24,Thursday,May,2018
1868,2018-05-17 21:41:24,-1.26032854423438,36.7708487699924,2018-05-17,21:41:24,Thursday,May,2018
1869,2018-05-17 21:48:54,-1.4833379781359601,37.0485454457922,2018-05-17,21:48:54,Thursday,May,2018
1870,2018-05-17 23:44:24,-1.2415450108695,36.8133200033719,2018-05-17,23:44:24,Thursday,May,2018
1871,2018-05-18 06:18:54,-1.21977101102884,36.7417880031979,2018-05-18,06:18:54,Friday,May,2018
1872,2018-05-18 06:28:24,-1.2634624852374399,36.7609771738299,2018-05-18,06:28:24,Friday,May,2018
1873,2018-05-18 07:27:24,-1.2603292718497099,36.77084896994271,2018-05-18,07:27:24,Friday,May,2018
1874,2018-05-18 07:36:24,-1.2603292718497099,36.77084896994271,2018-05-18,07:36:24,Friday,May,2018
1875,2018-05-18 08:26:24,-1.32664980829448,36.8456175957835,2018-05-18,08:26:24,Friday,May,2018
1876,2018-05-18 08:52:24,-1.2868153106459,36.8268702033089,2018-05-18,08:52:24,Friday,May,2018
1877,2018-05-18 09:52:24,-1.39188161025076,36.7663599031929,2018-05-18,09:52:24,Friday,May,2018
1878,2018-05-18 15:47:54,-1.26680754579467,36.8346389023024,2018-05-18,15:47:54,Friday,May,2018
1879,2018-05-18 15:48:24,-1.26680754579467,36.8346389023024,2018-05-18,15:48:24,Friday,May,2018
1880,2018-05-18 16:18:24,-1.2697232779603,36.8311313146191,2018-05-18,16:18:24,Friday,May,2018
1881,2018-05-18 19:12:54,-1.11830296945932,37.0097039117716,2018-05-18,19:12:54,Friday,May,2018
1882,2018-05-18 19:17:54,-1.11830296945932,37.0097039117716,2018-05-18,19:17:54,Friday,May,2018
1883,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716,2018-05-18,19:18:24,Friday,May,2018
1884,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716,2018-05-18,19:18:24,Friday,May,2018
1885,2018-05-18 19:21:24,-1.11830296945932,37.0097039117716,2018-05-18,19:21:24,Friday,May,2018
1886,2018-05-18 19:23:54,-1.11830296945932,37.0097039117716,2018-05-18,19:23:54,Friday,May,2018
1887,2018-05-18 19:33:24,-1.12481190358583,37.0033736340818,2018-05-18,19:33:24,Friday,May,2018
1888,2018-05-18 19:50:54,-1.11780826117638,37.00895955346989,2018-05-18,19:50:54,Friday,May,2018
1889,2018-05-18 20:05:54,-1.11780826117638,37.00895955346989,2018-05-18,20:05:54,Friday,May,2018
1890,2018-05-18 20:27:54,-1.26666621084511,36.744863703361396,2018-05-18,20:27:54,Friday,May,2018
1891,2018-05-18 20:37:54,-1.18143901117524,36.9380360033818,2018-05-18,20:37:54,Friday,May,2018
1892,2018-05-18 20:43:24,-1.30250461040879,36.9530725032473,2018-05-18,20:43:24,Friday,May,2018
1893,2018-05-18 22:04:54,-1.14923796102426,36.6670427033374,2018-05-18,22:04:54,Friday,May,2018
1894,2018-05-19 01:00:54,-1.25848881082371,36.7894732033576,2018-05-19,01:00:54,Saturday,May,2018
1896,2018-05-19 07:41:54,-1.33210371027724,36.92618070314921,2018-05-19,07:41:54,Saturday,May,2018
1897,2018-05-19 07:57:24,-1.2837332106542,36.8311715033114,2018-05-19,07:57:24,Saturday,May,2018
1899,2018-05-19 10:54:54,-1.3049175183177901,36.8265130020267,2018-05-19,10:54:54,Saturday,May,2018
1900,2018-05-19 11:17:54,-1.29990335841306,36.824151932,2018-05-19,11:17:54,Saturday,May,2018
1901,2018-05-19 11:18:24,-1.29990335841306,36.824151932,2018-05-19,11:18:24,Saturday,May,2018
1902,2018-05-19 11:29:54,-1.11720711118115,37.00827840347071,2018-05-19,11:29:54,Saturday,May,2018
1903,2018-05-19 13:56:54,-1.2559272384129199,36.6954911034031,2018-05-19,13:56:54,Saturday,May,2018
1904,2018-05-20 00:22:54,-1.3657141918232198,36.766668829774794,2018-05-20,00:22:54,Sunday,May,2018
1905,2018-05-20 04:08:54,-1.26426660944345,36.74698523415729,2018-05-20,04:08:54,Sunday,May,2018
1906,2018-05-20 04:58:24,-1.29995168885473,36.7837743530607,2018-05-20,04:58:24,Sunday,May,2018
1907,2018-05-20 05:34:54,-1.3261974102945,36.881100270584795,2018-05-20,05:34:54,Sunday,May,2018
1908,2018-05-20 07:44:54,-1.32993671085357,36.87100697240471,2018-05-20,07:44:54,Sunday,May,2018
1909,2018-05-20 07:45:24,-1.32993671085357,36.87100697240471,2018-05-20,07:45:24,Sunday,May,2018
1910,2018-05-20 11:06:54,-1.32956976574454,36.855826213763706,2018-05-20,11:06:54,Sunday,May,2018
1911,2018-05-20 11:26:54,-1.329137010416,36.8560730032446,2018-05-20,11:26:54,Sunday,May,2018
1912,2018-05-20 11:46:24,-1.32983701041026,36.855809503272,2018-05-20,11:46:24,Sunday,May,2018
1913,2018-05-20 11:46:54,-1.32983701041026,36.855809503272,2018-05-20,11:46:54,Sunday,May,2018
1914,2018-05-20 11:47:54,-1.45226850969849,36.979885503046496,2018-05-20,11:47:54,Sunday,May,2018
1915,2018-05-20 12:04:54,-1.32983701041026,36.855809503272,2018-05-20,12:04:54,Sunday,May,2018
1916,2018-05-20 17:34:54,-1.32559992705083,36.7944915304479,2018-05-20,17:34:54,Sunday,May,2018
1917,2018-05-20 17:35:24,-1.32559992705083,36.7944915304479,2018-05-20,17:35:24,Sunday,May,2018
1918,2018-05-20 18:01:54,-1.31782632826419,36.7774232427875,2018-05-20,18:01:54,Sunday,May,2018
1919,2018-05-20 22:17:54,-1.24479261558771,36.8676989548545,2018-05-20,22:17:54,Sunday,May,2018
1920,2018-05-20 23:06:54,-1.31658533647308,36.833825221504796,2018-05-20,23:06:54,Sunday,May,2018
1921,2018-05-20 23:41:54,-1.28198314426726,36.8153182024525,2018-05-20,23:41:54,Sunday,May,2018
1922,2018-05-21 00:45:54,-1.31658533647308,36.833825221504796,2018-05-21,00:45:54,Monday,May,2018
1923,2018-05-21 00:47:24,-1.31658533647308,36.833825221504796,2018-05-21,00:47:24,Monday,May,2018
1924,2018-05-21 06:47:54,-1.23609381079254,36.890589303354,2018-05-21,06:47:54,Monday,May,2018
1925,2018-05-21 07:00:54,-1.23609381079254,36.890589303354,2018-05-21,07:00:54,Monday,May,2018
1926,2018-05-21 07:06:54,-1.25533001096377,36.6937600033924,2018-05-21,07:06:54,Monday,May,2018
1927,2018-05-21 07:15:24,-1.23609381079254,36.890589303354,2018-05-21,07:15:24,Monday,May,2018
1928,2018-05-21 07:19:54,-1.28586101065059,36.8265680033102,2018-05-21,07:19:54,Monday,May,2018
1929,2018-05-21 07:34:24,-1.2699324107478998,36.807562203337,2018-05-21,07:34:24,Monday,May,2018
1930,2018-05-21 12:48:24,-1.2112058499307599,36.8746188770605,2018-05-21,12:48:24,Monday,May,2018
1931,2018-05-21 19:47:24,-1.2167011111468602,36.8951638112694,2018-05-21,19:47:24,Monday,May,2018
1932,2018-05-21 21:11:24,-1.2257561108727801,36.8849726032901,2018-05-21,21:11:24,Monday,May,2018
1933,2018-05-21 21:40:24,-1.2037443307379099,36.917527483384,2018-05-21,21:40:24,Monday,May,2018
1934,2018-05-22 04:54:54,-1.28953353349598,36.949391461245,2018-05-22,04:54:54,Tuesday,May,2018
1935,2018-05-22 05:05:54,-1.28953353349598,36.949391461245,2018-05-22,05:05:54,Tuesday,May,2018
1936,2018-05-22 06:34:54,-1.36455300990085,36.9112560029711,2018-05-22,06:34:54,Tuesday,May,2018
1937,2018-05-22 06:42:24,-1.35977236030308,36.9073065531349,2018-05-22,06:42:24,Tuesday,May,2018
1938,2018-05-22 07:08:54,-1.26505819538708,36.8044670116722,2018-05-22,07:08:54,Tuesday,May,2018
1939,2018-05-22 07:12:54,-1.21035331104329,36.78942090342,2018-05-22,07:12:54,Tuesday,May,2018
1940,2018-05-22 09:52:54,-1.29970801063929,36.787362003305,2018-05-22,09:52:54,Tuesday,May,2018
1941,2018-05-22 10:19:24,-1.26662371084323,36.746475403361,2018-05-22,10:19:24,Tuesday,May,2018
1942,2018-05-22 11:18:54,-1.2642848107128402,36.8537605033293,2018-05-22,11:18:54,Tuesday,May,2018
1943,2018-05-22 12:05:24,-1.16947586695668,36.7003023372162,2018-05-22,12:05:24,Tuesday,May,2018
1944,2018-05-22 12:19:24,-1.16947586695668,36.7003023372162,2018-05-22,12:19:24,Tuesday,May,2018
1945,2018-05-22 12:19:54,-1.16947586695668,36.7003023372162,2018-05-22,12:19:54,Tuesday,May,2018
1946,2018-05-22 15:04:54,-1.2685137619317,36.8839564533881,2018-05-22,15:04:54,Tuesday,May,2018
1948,2018-05-22 21:27:24,-1.31658533647308,36.833825221504796,2018-05-22,21:27:24,Tuesday,May,2018
